FECHA_CORTE;ITEM;CLUB;DISCIPLINA_DEPORTIVA;AFILIADO;RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_REGISTRO;OBSERVACIONES
31072025;3545;ASOCIACION CIVIL RINCONADA COUNTRY CLUB;VOLEIBOL;SI;"Resolución N°0059-2022-IPD-DNCTD/SRND.
Resolución N°0665-2022-IPD-DNCTD/SRND";24/10/2022;"Resolución Nº0029-2024-RENADE-DNCTD/IPD.
período 16 de octubre de 2023 al 15 de octubre de 2025"
31072025;3546;ASOCIACION CULTURAL SOCIAL Y DEPORTIVA SUPER STAR;VOLEIBOL;SI;Resolución Nº0676-2022-IPD-DNCTD/SRND;4/11/2022;periodo de cuatro años (06 de setiembre de 2022 al 06 de setiembre de 2026)
31072025;3547;CLUB GEMINIS DEPORTIVO LINCE;VOLEIBOL;SI;Resolución Nº0677-2022-IPD-DNCTD/SRND;4/11/2022;período 19 de enero de 2022 al 18 de enero de 2024
31072025;3548;CLUB RENPORT VOLEIBOL;VOLEIBOL;SI;Resolución Nº0690-2022-IPD-DNCTD/SRND;11/11/2022;periodo indeterminado
31072025;3549;CLUB SOCIAL CULTURAL DEPORTIVO DIEGO THOMPSON;VOLEIBOL;SI;Resolución Nº0692-2022-IPD-DNCTD/SRND;11/11/2022;periodo del 03 de setiembre de 2022 hasta el 02 de setiembre de 2026
31072025;3550;ESCUELA DEPORTIVA SANTA TERESITA DE VILLA MARIA DEL TRIUNFO;VOLEIBOL;SI;Resolución Nº0721-2022-IPD-DNCTD/SRND;29/11/2022;"Resolución Nº0472-2024-RENADE-DNCTD/IPD.
periodo del 26 de marzo de 2024 al 25 de marzo de 2026"
31072025;3551;CLUB DEPORTIVO GRAN MAESTRO HORACIO Z.G.;VOLEIBOL;SI;Resolución Nº0723-2022-IPD-DNCTD/SRND;29/11/2022;periodo 4 años
31072025;3552;CLUB SPORT LIMA NORTE;VOLEIBOL;SI;Resolución Nº0730-2022-IPD-DNCTD/SRND;5/12/2022;periodo del 12 de noviembre de 2021 al 11 de noviembre de 2025
31072025;3553;CLUB SPORT LIMA NORTE;VOLEIBOL;SI;Resolución Nº0730-2022-IPD-DNCTD/SRND;5/12/2022;periodo del 12 de noviembre de 2021 al 11 de noviembre de 2025
31072025;3554;CLUB DEPORTIVO ELITE VEROS;VOLEIBOL;SI;Resolución Nº0732-2022-IPD-DNCTD/SRND;6/12/2022;período 30 de junio de 2022 al 29 de junio de 2026
31072025;3555;CLUB Y ESCUELA DEPORTIVA GUERRERAS PAOLERON;VOLEIBOL;SI;Resolución Nº0733-2022-IPD-DNCTD/SRND;6/12/2022;período 30 de junio de 2022 al 29 de junio de 2026
31072025;3556;CLUB DEPORTIVO DE VOLEIBOL BELLA DURMIENTE;VOLEIBOL;SI;Resolución Nº0737-2022-IPD-DNCTD/SRND;12/12/2022;Resolución Nº0442-2025-RENADE-DNCTD/IPD, periodo del 14 de mayo de 2025 al 13 de mayo de 2027
31072025;3557;CORPORACION TAY–BOR UNITED;VOLEIBOL;SI;Resolución Nº0741-2022-IPD-DNCTD/SRND;12/12/2022;período de cuatro (4) años, contados a partir de la fecha
31072025;3558;ASOCIACION DEPORTIVA SAN ALBERTO;VOLEIBOL;SI;Resolución Nº0743-2022-IPD-DNCTD/SRND;12/12/2022;período del 04 de noviembre de 2022 al 03 de noviembre de 2032
31072025;3559;CLUB DEPORTIVO LAGO AZUL - PUNO;VOLEIBOL;SI;Resolución Nº0763-2022-IPD-DNCTD/SRND;12/12/2022;periodo 18 de febrero de 2020 al 17 de febrero de 2024
31072025;3560;CLUB DEPORTIVO SOCIAL EDUARDO FLORES;VOLEIBOL;SI;Resolución Nº0775-2022-IPD-DNCTD/SRND;20/12/2022;periodo de cuatro (4) años
31072025;3561;CLUB DEPORTIVO CENTRO;VOLEIBOL;SI;Resolución Nº0777-2022-IPD-DNCTD/SRND;20/12/2022;Resolución Nº0184-2025-RENADE-DNCTD/IPD, periodo del 18 de octubre de 2024 al 17 de octubre de 2026
31072025;3562;CLUB DEPORTIVO INTER DE MONTENEGRO;VOLEIBOL;SI;Resolución Nº0790-2022-IPD-DNCTD/SRND;23/12/2022;periodo del 07 de diciembre de 2022 al 06 de diciembre de 2026
31072025;3563;CLUB DEPORTIVO SPORT DAN;VOLEIBOL;SI;Resolución Nº0020-2023-IPD-DNCTD/SRND;12/01/2023;periodo del 22 de junio de 2022 al 21 de junio de 2024
31072025;3564;CLUB DEPORTIVO CULTURAL MANUEL PARDO;VOLEIBOL;SI;Resolución Nº0053-2023-IPD-DNCTD/SRND;31/01/2023;período del 08 de enero de 2022 al 07 de enero de 2024
31072025;3565;CLUB DEPORTIVO SAYANI;VOLEIBOL;SI;Resolución Nº0056-2023-IPD-DNCTD/SRND;1/02/2023;período del 2021-2023
31072025;3566;CLUB SOCIAL CULTURAL DEPORTIVO VOLEY COISHCO;VOLEIBOL;SI;Resolución Nº0061-2023-IPD-DNCTD/SRND;2/02/2023;periodo del 15 de setiembre de 2021 al 15 de setiembre de 2025
31072025;3567;ESCUELA DEPORTIVA CAXAS F.C.;VOLEIBOL;SI;Resolución N° 074-2023-IPD-DNCTD/SRND;16/02/2023;periodo de diez años (del 20 de agosto de 2022 hasta el 19 de agosto de 2032)
31072025;3568;CLUB SOCIAL LA ACADEMIA – RIO NEGRO;VOLEIBOL;SI;Resolución N° 078-2023-IPD-DNCTD/SRND;17/02/2023;periodo de cuatro años, del 04 de enero de 2022 al 03 de enero de 2026
31072025;3569; CLUB DEPORTIVO REAL UNION SATIPO;VOLEIBOL;SI;Resolución N° 079-2023-IPD-DNCTD/SRND;17/02/2023;periodo del 21 de enero de 2022 al 20 de enero de 2026 
31072025;3570;CLUB SOCIAL DEPORTIVO GUINOLIA - SATIPO;VOLEIBOL;SI;Resolución N° 080-2023-IPD-DNCTD/SRND;17/02/2023;"Resolución Nº0322-2024-RENADE-DNCTD/IPD.
periodo del 21 de marzo de 2024 hasta el día 20 de marzo de 2028"
31072025;3571;ASOCIACION CIVIL CLUB GUERREROS COMUNIDAD DEPORTIVA;VOLEIBOL;SI;Resolución N° 081-2023-IPD-DNCTD/SRND;17/02/2023;periodo del 15 de marzo de 2022 al 14 de marzo de 2027
31072025;3572;ACADEMIA PSV;VOLEIBOL;SI;Resolución Nº0098-2023-IPD-DNCTD/SRND;3/03/2023;Resolución Nº0897-2024-RENADE-DNCTD/IPD, periodo del 03 de noviembre del 2024 al 02 de noviembre del 2026.
31072025;3573;CLUB DEPORTIVO SOCIAL CULTURAL VERONICA Y ANGELITA MACAZANA;VOLEIBOL;SI;Resolución Nº0100-2023-IPD-DNCTD/SRND;3/03/2023;Resolución Nº0898-2024-RENADE-DNCTD/IPD, periodo del 15 de noviembre del 2024 al 14 de noviembre del 2026.
31072025;3574;CLUB DEPORTIVO SOCIAL Y CULTURAL DEPORTIVO CV S.A.C.;VOLEIBOL;SI;Resolución Nº0101-2023-IPD-DNCTD/SRND;6/03/2023;"GERENTE GENERAL - CESAR F. VELASQUEZ MICHUE
SUB GERENTE - SOFIA VICTORIA VELASQUEZ AVILA"
31072025;3575;CLUB DEPORTIVO JOVAQP-MS-ASC;VOLEIBOL;SI;Resolución Nº0112-2023-IPD-DNCTD/SRND;10/03/2023;período (05 años) desde 06 de marzo de 2022 hasta 06 de marzo de 2027
31072025;3576;ATLETICO LOS DELFINES;VOLEIBOL;SI;Resolución Nº0134-2023-IPD-DNCTD/SRND;27/03/2023;período 2021 – 2023 (Inicia el 14 de mayo del 2021 y culmina el 14 de mayo del 2023)
31072025;3577;CLUB DEPORTIVO RURAL ALIANZA;VOLEIBOL;SI;Resolución Nº0167-2023-IPD-DNCTD/SRND;11/04/2023;período comprendido del 01 de abril de 2022 al 31 de marzo de 2024
31072025;3578;CLUB DEPORTIVO DE VOLEIBOL LEYVA;VOLEIBOL;SI;Resolución Nº0169-2023-IPD-DNCTD/SRND;12/04/2023;periodo comprendido del 02 de enero de 2023 al 01 de enero de 2025
31072025;3579;DEPORTIVO DINAMO ASOCIADOS;VOLEIBOL;SI;Resolución Nº0174-2023-IPD-DNCTD/SRND;13/04/2023;Resolución Nº0356-2025-RENADE-DNCTD/IPD, periodo 2025-2027, a partir del 03 de marzo de 2025 al 03 de marzo de 2027
31072025;3580;I.E.P. “SUDAMERIZ”;VOLEIBOL;SI;Resolución Nº0180-2023-IPD-DNCTD/SRND;17/04/2023;REPRESENTANTE DEPORTIVO - RAUL ANGEL QUINTE RAMON
31072025;3581;C.D VOLEIBOL ATLETICO JESUS;VOLEIBOL;SI;Resolución Nº0184-2023-IPD-DNCTD/SRND;18/04/2023;periodo de cuatro años, comprendido desde el 10 de marzo de 2023 al 09 de marzo de 2027
31072025;3582;CLUB DEPORTIVO ANTARES VOLEIBOL CLUB;VOLEIBOL;SI;Resolución Nº0185-2023-IPD-DNCTD/SRND;18/04/2023;periodo de cuatro años (desde el 25 de enero de 2023 al 24 de enero de 2027)
31072025;3583;C.D VOLEYBALL DAVID RAMIREZ;VOLEIBOL;SI;Resolución Nº0186-2023-IPD-DNCTD/SRND;18/04/2023;periodo de cuatro años (desde el 01 de marzo de 2023 al 28 de febrero de 2027)
31072025;3584;ACADEMIA DEPORTIVA LIDER;VOLEIBOL;SI;Resolución Nº0189-2023-IPD-DNCTD/SRND;19/04/2023;periodo de diez años, a partir del 08 de febrero de 2023 al 07 de febrero de 2033
31072025;3585;CLUB SOCIAL DEPORTIVO PASIS´S TINGO MARIA;VOLEIBOL;SI;Resolución Nº0191-2023-IPD-DNCTD/SRND;25/04/2023;periodo de dos (02) años
31072025;3586;SAYA VOLEIBOL CLUB;VOLEIBOL;SI;Resolución Nº0193-2023-IPD-DNCTD/SRND;25/04/2023;periodo indefinido
31072025;3587;CLUB DEPORTIVO MARZEN;VOLEIBOL;SI;Resolución Nº0194-2023-IPD-DNCTD/SRND;25/04/2023;periodo de cuatro (04) años
31072025;3588;CONSORCIO DEPORTIVO ENMANUEL – 24J;VOLEIBOL;SI;Resolución Nº0210-2023-IPD-DNCTD/SRND;8/05/2023;periodo de cuatro (04 años) desde el 30 de noviembre de 2022 hasta el 30 de noviembre de 2026
31072025;3589;KAMAQ PUKLLAY S.A.C.S.;VOLEIBOL;SI;Resolución Nº0211-2023-IPD-DNCTD/SRND;8/05/2023;GERENTE GENERAL-JUAN DIEGO ANRY VERA DEL CASTILLO
31072025;3590;ASOCIACION CLUB CAMANA TEM;VOLEIBOL;SI;Resolución Nº0212-2023-IPD-DNCTD/SRND;8/05/2023;Resolución Nº0484-2025-RENADE-DNCTD/IPD, periodo comprendido del 17 de diciembre de 2024 al 16 de diciembre de 2026
31072025;3591;CLUB DEPORTIVO IZARRA;VOLEIBOL;SI;Resolución Nº0213-2023-IPD-DNCTD/SRND;8/05/2023;Resolución Nº0387-2025-RENADE-DNCTD/IPD, periodo del 04 de abril de 2025 al 03 de abril de 2027
31072025;3592;CLUB DE VOLEY MIGUEL GRAU;VOLEIBOL;SI;Resolución Nº0221-2023-IPD-DNCTD/SRND;10/05/2023;Resolución Nº0452-2025-RENADE-DNCTD/IPD, periodo de dos (02) años, en Asamblea General de fecha 20 de mayo de 2025
31072025;3593;ESCUELA DE FORMACION DEPORTIVA DE VOLEY BALL TAIT DE ORO;VOLEIBOL;SI;Resolución N° 230-2023-IPD-DNCTD/SRND;15/05/2023;Periodo de cuatro (04) años y estará comprendido del 30 de septiembre de 2021 al 29 de setiembre de 2025.
31072025;3594;CLUB DEPORTIVO TALENTOS DEL FUTURO DE PERENE;VOLEIBOL;SI;Resolución N° 231-2023-IPD-DNCTD/SRND;16/05/2023;Periodo del 12 de marzo de 2022 al 11 de marzo de 2026.
31072025;3595;CLUB DEPORTIVO NUEVA GENERACION III MESETA;VOLEIBOL;SI;Resolución N° 232-2023-IPD-DNCTD/SRND;16/05/2023;Periodo de 04 años, del 27 de enero de 2021 al 26 de enero de 2025.
31072025;3596;CLUB SPORT ROSARIO;VOLEIBOL;SI;Resolución N° 233-2023-IPD-DNCTD/SRND;16/05/2023;"Resolución Nº0460-2024-RENADE-DNCTD/IPD.
periodo del 25 de abril de 2024 al 24 de abril de 2028"
31072025;3597;CLUB CASSIANO DEPORTES;VOLEIBOL;SI;Resolución N° 240-2023-IPD-DNCTD/SRND;22/05/2023;Periodo 2023-2027
31072025;3598;CLUB DEPORTIVO SIDER PERÚ;VOLEIBOL;SI;Resolución  N° 621-2022-IPD-DNCTD/SRND  ;6/10/2022;"Resolución N° 246-2023-IPD-DNCTD/SRND
(Amplió a la disciplina de Voleibol)"
31072025;3599;CLUB DEPORTIVO JUVENTUD LA UNIÓN - CHIMBOTE;VOLEIBOL;SI;Resolución N°0468-2022-IPD-DNCTD/SRND;3/08/2022;"Resolución N° 247-2023-IPD-DNCTD/SRND
(Amplió a la disciplina de Voleibol)"
31072025;3600;ASOCIACION DEPORTIVA CLUB UNION;VOLEIBOL;SI;Resolución Nº0252-2023-IPD-DNCTD/SRND;30/05/2023;período del 23 de marzo de 2023 al 22 de marzo de 2026
31072025;3601;ESCUELA Y CLUB DE FORMACION DEPORTIVA TALENTO APURIMEÑO;VOLEIBOL;SI;Resolución Nº0254-2023-IPD-DNCTD/SRND;30/05/2023;Resolución Nº0390-2025-RENADE-DNCTD/IPD, periodo del 16 de abril de 2025 al 15 de abril de 2027
31072025;3602;ESCUELA DE FORMACION DEPORTIVA FULL SPORT;VOLEIBOL;SI;Resolución Nº0260-2023-IPD-DNCTD/SRND;7/06/2023;periodo del 07 de setiembre de 2022 al 07 de setiembre de 2025
31072025;3603;ASOCIACION CULTURAL Y DEPORTIVA FORTALENS;VOLEIBOL;SI;Resolución Nº0261-2023-IPD-DNCTD/SRND;7/06/2023;período del 27 de setiembre de 2022 al 26 de setiembre de 2026
31072025;3604;TEAM SPORT ST JOHN;VOLEIBOL;SI;Resolución Nº0262-2023-IPD-DNCTD/SRND;7/06/2023;periodo 16 de marzo de 2023 al 15 de marzo de 2027
31072025;3605;CENTRO DE FORMACION CULTURAL DEPORTIVA EDSA SPORT TEAM;VOLEIBOL;SI;Resolución Nº0263-2023-IPD-DNCTD/SRND;7/06/2023;periodo del 05 de noviembre de 2022 al 04 de noviembre de 2030
31072025;3606;ESCUELA DEPORTIVA MANHATTAN SCHOOL;VOLEIBOL;SI;Resolución Nº0264-2023-IPD-DNCTD/SRND;7/06/2023;período de dos años, a partir del 01 de junio de 2022 al 31 de mayo de 2024
31072025;3607;ASOCIACION POWER MIRAMAR;VOLEIBOL;SI;Resolución Nº0266-2023-IPD-DNCTD/SRND;7/06/2023;Resolución Nº0916-2024-RENADE-DNCTD/IPD, periodo de dos (02) años, del 02 de octubre de 2024 al 01 de octubre de 2026
31072025;3608;DEPORT PEERLEES CLUB;VOLEIBOL;SI;Resolución Nº0268-2023-IPD-DNCTD/SRND;7/06/2023;período de cuatro años, desde el 10 de junio de 2022 al 09 de junio de 2026
31072025;3609;CLUB DEPORTIVO ESCUELA BASADRINA;VOLEIBOL;SI;Resolución Nº0270-2023-IPD-DNCTD/SRND;7/06/2023;período que inicia el 17 de mayo de 2023 y culmina el 16 de mayo de 2025
31072025;3610;CLUB DEPORTIVO CENTER JUVENTUD CHARACATO;VOLEIBOL;SI;Resolución Nº0285-2023-IPD-DNCTD/SRND;21/06/2023;"Resolución Nº0460-2024-RENADE-DNCTD/IPD.
periodo del 25 de abril de 2024 al 24 de abril de 2028"
31072025;3611;DEPORTIVO AMAUTA VOLEY;VOLEIBOL;SI;Resolución Nº0287-2023-IPD-DNCTD/SRND;22/06/2023;"Resolución Nº0013-2024-RENADE-DNCTD/IPD.
nueva conformación de consejo directivo para el periodo del 14 de abril de 2023 al 13 de abril de 2027"
31072025;3612;CLUB DEPORTIVO STAR FÉNIX;VOLEIBOL;SI;Resolución Nº0307-2023-IPD-DNCTD/SRND;5/07/2023;elegidos en Asamblea General de fecha 25 de marzo de 2023, por el período de cuatro (04) años
31072025;3613;CLUB DE VOLEIBOL FÉNIX;VOLEIBOL;SI;Resolución Nº0308-2023-IPD-DNCTD/SRND;5/07/2023;elegidos en Asamblea General de fecha 23 de marzo de 2023, por el período de cuatro (04) años
31072025;3614;CLUB DE VOLEIBOL SANTA RITA DE CASIA;VOLEIBOL;SI;Resolución Nº0309-2023-IPD-DNCTD/SRND;5/07/2023;elegidos en Asamblea General de fecha 29 de marzo de 2023, por el período de cuatro (04) años
31072025;3615;CLUB DEPORTIVO CULTURAL UNION ROMA;VOLEIBOL;SI;Resolución Nº0310-2023-IPD-DNCTD/SRND;5/07/2023;periodo de cuatro años, contados a partir de la fecha 28 de marzo de 2023
31072025;3616;CENTRO CULTURAL DEPORTIVO FATIMA SPORT;VOLEIBOL;SI;Resolución Nº0312-2023-IPD-DNCTD/SRND;6/07/2023;periodo de 04 años, comprendido del 06 de marzo del 2023 al 05 de marzo del 2027
31072025;3617;ASOCIACIÓN DEPORTIVA NET SANTA FE;VOLEIBOL;SI;Resolución N° 325-2023-IPD-DNCTD/SRND;13/07/2023;periodo de cuatro años, contados a partir del 07 de setiembre de 2022 al 06 de setiembre de 2026 
31072025;3618;ACADEMIA EDUCATIVA DEPORTIVA ROSA DE AMERICA, ;VOLEIBOL;SI;Resolución N° 328-2023-IPD-DNCTD/SRND;14/07/2023;periodo de cuatro años
31072025;3619;ASOCIACION DEPORTIVO SAN IGNACIO;VOLEIBOL;SI;Resolución N° 330-2023-IPD-DNCTD/SRND;14/07/2023;periodo del 01 de mayo de 2023 al 30 de abril de 2026
31072025;3620;MATADORCITAS DE SAN MIGUEL;VOLEIBOL;SI;Resolución N° 337-2023-IPD-DNCTD/SRND;17/07/2023;periodo de diez años, que inicia el 16 de mayo de 2023 y finaliza el 15 de mayo de 2033
31072025;3621;CLUB DEPORTIVO ATLETICO SANTA ROSA DE QUILLABAMBA;VOLEIBOL;SI;Resolución N° 338-2023-IPD-DNCTD/SRND;17/07/2023;periodo 2022-2023
31072025;3622;ESCUELA DEPORTIVA KINDER;VOLEIBOL;SI;Resolución N° 339-2023-IPD-DNCTD/SRND;17/07/2023;periodo del 16 de mayo de 2023 al 15 de mayo de 2033
31072025;3623;CLUB NUEVA GENERACION VOLEY DE COMAS;VOLEIBOL;SI;Resolución N° 340-2023-IPD-DNCTD/SRND;17/07/2023;periodo del 27 de octubre de 2022 al 26 de octubre de 2026 
31072025;3624;MARCONA VOLLEYBALL CLUB - MVC;VOLEIBOL;SI;Resolución N° 341-2023-IPD-DNCTD/SRND;17/07/2023;periodo 20 de junio de 2022 al 19 de junio de 2024 (dos años)
31072025;3625;ASOCIACION DEPORTIVA TALLERES PIURA;VOLEIBOL;SI;Resolución N° 356-2023-IPD-DNCTD/SRND;21/07/2023;periodo 23 de febrero de 2023 al 22 de febrero de 2027
31072025;3626;CLUB DEPORTIVO GOLDEN GENERATION;VOLEIBOL;SI;Resolución N° 358-2023-IPD-DNCTD/SRND;24/07/2023;periodo 12 de mayo de 2023 al 11 de mayo de 2027
31072025;3627;CLUB DEPORTIVO FLAMENCO – PISCO;VOLEIBOL;SI;Resolución Nº0361-2023-IPD-DNCTD/SRND;25/07/2023;periodo 2023-2028, del 13 de febrero de 2023 al 13 de febrero de 2028
31072025;3628;ATLETICO PORVENIR BOYS;VOLEIBOL;SI;Resolución Nº0365-2023-IPD-DNCTD/SRND;1/08/2023;periodo de cuatro (04) años
31072025;3629;CLUB DEPORTIVO SAN FRANCISCO DE ASIS;VOLEIBOL;SI;Resolución Nº0367-2023-RENADE/IPD;2/08/2023;periodo del 02 de enero de 2023 al 01 de enero de 2025
31072025;3630;CLUB ACADEMIA DEPORTIVA SAN MARTIN;VOLEIBOL;SI;Resolución Nº0373-2023-RENADE/IPD;4/08/2023;periodo de 03 de julio de 2023 al 02 de julio de 2027
31072025;3631;CLUB TALENTO JUAN VILLANUEVA;VOLEIBOL;SI;Resolución Nº0386-2023-RENADE/IPD;9/08/2023;periodo del 14 de febrero 2023 al 13 de febrero de 2028
31072025;3632;CLUB DEPORTIVO LEONAS DE FUEGO;VOLEIBOL;SI;Resolución Nº0390-2023-RENADE/IPD;14/08/2023;periodo de cinco (05) años
31072025;3633;INSTITUCIÓN EDUCATIVA N° 51003 ROSARIO;VOLEIBOL;SI;Resolución Nº0391-2023-RENADE/IPD;14/08/2023;REPRESENTANTE DEPORTIVO - EFRAIN DEL CARPIO OVIEDO
31072025;3634;ATLANTIS VOLEIBOL;VOLEIBOL;SI;Resolución Nº0397-2023-RENADE/IPD;16/08/2023;periodo de cuatro (04) años, del 05 de mayo de 2023 al 04 de mayo de 2027
31072025;3635;INSTITUCIÓN EDUCATIVA BÁSICA REGULAR DEL NIVEL PRIMARIA Y SECUNDARIA DE GESTIÓN PRIVADA “PEDRO PAULET MOSTAJO”;VOLEIBOL;SI;Resolución Nº0413-2023-RENADE/IPD;18/08/2023;REPRESENTANTE DEPORTIVO - ROBERTO QUISPE HUARANCCA
31072025;3636;CLUB Y ESCUELA DEPORTIVA TALENTO MAÑAZO;VOLEIBOL;SI;Resolución Nº0416-2023-RENADE/IPD;22/08/2023;período 13 de junio de 2023 al 31 de diciembre de 2024
31072025;3637;JESUS NAZARENO VOLEY CLUB;VOLEIBOL;SI;Resolución Nº0421 -2023-RENADE/IPD;22/08/2023;periodo desde el 05 de marzo de 2023 hasta el 05 de marzo de 2027
31072025;3638;CLUB DEPORTIVO SEMILLITAS JV PUNO;VOLEIBOL;SI;Resolución Nº0422-2023-RENADE/IPD;22/08/2023;periodo 14 de junio de 2023 hasta el 13 de junio de 2025
31072025;3639;ASOCIACION DEPORTIVA LUAALBA-LA NET;VOLEIBOL;SI;Resolución Nº0453-2023-RENADE/IPD;1/09/2023;periodo de cinco (05) años
31072025;3640;ASOCIACION DEPORTIVA F.L.P. FORMANDO LIDERES POSITIVOS;VOLEIBOL;SI;Resolución Nº0455-2023-RENADE/IPD;1/09/2023;periodo de cinco (05) años
31072025;3641;ASOCIACION DEPORTIVA LOHAFERS;VOLEIBOL;SI;Resolución Nº0462-2023-RENADE/IPD;1/09/2023;periodo de cinco (05) años
31072025;3642;CLUB DEPORTIVO CULTURAL SPORT LOJA E & A;VOLEIBOL;SI;Resolución Nº0495-2023-RENADE/IPD;18/09/2023;período del 12 de julio de 2023 al 11 de julio de 2026
31072025;3643;CLUB DEPORTIVO MAYORAZGO;VOLEIBOL;SI;Resolución N° 000506-2023-RENADE/IPD;21/09/2023;periodo que inicia el 03 de mayo de 2023 y culmina el 02 de mayo de 2025
31072025;3644;COLEGIO NACIONAL MIXTO SAN MARTIN DE SECHURA;VOLEIBOL;SI;Resolución Nº0516-2023-RENADE/IPD;27/09/2023;REPRESENTANTE DEPORTIVO - JETSAEL NAVARRO RAMOS
31072025;3645;CLUB DEPORTIVO ROPECAS;VOLEIBOL;SI;Resolución Nº0533-2023-RENADE/IPD;10/10/2023;periodo de cuatro (04) años
31072025;3646;CLUB DEPORTIVO JVASCONZUELO S.A.C.;VOLEIBOL;SI;Resolución Nº0538-2023-RENADE/IPD;13/10/2023;"GERENTE GENERAL - JULIO ALVARO LINARES AREVALO
SUB GERENTE - NICOLE EVA LINARES VASCOZUELO"
31072025;3647;ASOCIACION DEPORTIVA CLUB DRACO;VOLEIBOL;SI;Resolución Nº0546-2023-RENADE/IPD;23/10/2023;periodo del 18 de mayo de 2023 al 17 de mayo de 2025
31072025;3648;INSTITUCIÓN EDUCATIVA PÚBLICA DE EDUCACIÓN BÁSICA REGULAR NIVEL SECUNDARIO “COLEGIO DE ALTO RENDIMIENTO DEPORTIVO DE PIURA”;VOLEIBOL;SI;Resolución Nº0549-2023-RENADE/IPD;24/10/2023;REPRESENTANTE DEPORTIVO - CARLOS ENRIQUE AGUILAR PEREDA
31072025;3649;CLUB DEPORTIVO NEPTALI VALDERRAMA AMPUERO;VOLEIBOL;SI;Resolución Nº0550-2023-RENADE/IPD;24/10/2023;período (04 años) desde el 09 de marzo de 2023 hasta el 08 de marzo de 2027
31072025;3650;CLUB ALIANZA AREQUIPA;VOLEIBOL;SI;Resolución Nº0551-2023-RENADE/IPD;24/10/2023;período 04 años, a partir de su constitución de fecha 23 de setiembre de 2022
31072025;3651;AKIRA KATO VOLEIBOL AREQUIPA;VOLEIBOL;SI;Resolución Nº0552-2023-RENADE/IPD;24/10/2023;período 04 años
31072025;3652;CLUB ATLÉTICO LAS ÁGUILAS DEL SAN JUAN;VOLEIBOL;SI;Resolución Nº0556-2023-RENADE/IPD;26/10/2023;período del 15 de mayo de 2023 al 15 de mayo de 2026
31072025;3653;CLUB DEPORTIVO ESTRELLA DE LA VILLA LALO LUJAN;VOLEIBOL;SI;Resolución Nº0572-2023-RENADE/IPD;31/10/2023;período de dos (02) años
31072025;3654;CLUB Y ESCUELA DEPORTIVA PARIS PUNO;VOLEIBOL;SI;Resolución Nº0587-2023-RENADE/IPD;16/11/2023;periodo del 05 de diciembre de 2022 al 04 de diciembre de 2024
31072025;3655;ASOCIACIÓN DEPORTIVA KOLPING CLUB;VOLEIBOL;SI;Resolución Nº0589-2023-RENADE/IPD;16/11/2023;periodo de cuatro (04) años
31072025;3656;CLUB REAL TAHUANTINSUYO;VOLEIBOL;SI;Resolución Nº0600-2023-RENADE/IPD;20/11/2023;periodo del 12 de junio de 2023 al 11 de junio de 2027
31072025;3657;CLUB DEPORTIVO DEPORT MAS;VOLEIBOL;SI;Resolución Nº0640-2023-RENADE/IPD;5/12/2023;periodo de cuatro (04) años
31072025;3658;CLUB DEPORTIVO ARIES;VOLEIBOL;SI;Resolución Nº0641-2023-RENADE/IPD;6/12/2023;periodo de cuatro (04) años
31072025;3659;CLUB REAL DEPORTIVO DEFENSOR EL CARMEN VOLEIBOL;VOLEIBOL;SI;Resolución Nº0644-2023-RENADE/IPD;6/12/2023;período que inicia el 07 de febrero de 2023 y culmina el 06 de febrero de 2027
31072025;3660;ASOCIACION DEPORTIVA, CULTURAL Y SOCIAL ALESSA;VOLEIBOL;SI;Resolución Nº0660-2023-RENADE/IPD;15/12/2023;periodo del 12 de setiembre de 2023 al 11 de setiembre de 2027
31072025;3661;IQUITOS VOLEIBOLL CLUB;VOLEIBOL;SI;Resolución Nº0664-2023-RENADE/IPD;20/12/2023;periodo de cuatro (04) años
31072025;3662;CLUB SOCIAL CULTURAL MAN BOK PARK DE AZANGARO;VOLEIBOL;SI;Resolución Nº0673-2023-RENADE/IPD;27/12/2023;periodo que inicia el 10 de octubre del año 2023 y que finalizará el 09 de octubre del año 2025
31072025;3663;CLUB DEPORTIVO PAL SPORT;VOLEIBOL;SI;Resolución Nº0677-2023-RENADE/IPD;27/12/2023;periodo (05 años) desde 07 de agosto de 2023 hasta 06 de agosto 2028
31072025;3664;CLUB DEPORTIVO PATA AMARILLA;VOLEIBOL;SI;Resolución Nº0032-2024-RENADE-DNCTD/IPD;24/01/2024;periodo de tres (03) años, en Asamblea de fecha 27 de setiembre de 2021
31072025;3665;NEW FAMILY;VOLEIBOL;SI;Resolución Nº0033-2024-RENADE-DNCTD/IPD;24/01/2024;periodo de cuatro (04) años, desde el 17 de agosto de 2023 hasta el 17 de agosto de 2027
31072025;3666;CLUB DEPORTIVO DIAMANTES DEL CUSCO;VOLEIBOL;SI;Resolución Nº0035-2024-RENADE-DNCTD/IPD;24/01/2024;periodo de cuatro (04) años, en Asamblea General de fecha 19 de diciembre de 2023
31072025;3667;CLUB TEAM RAUL GIL;VOLEIBOL;SI;Resolución Nº 044-DNCTD-RND-2011;15/02/2011;"Resolución Nº0075-2024-RENADE-DNCTD/IPD.
periodo del 05 de febrero de 2024 al 04 de febrero de 2026"
